title,author,journal,search,population,island,region,time.series,native.species,survey.freq,ecosystem,continent,kingdom,major.group,species.names,common.name,digitized,plot,group,longevity.yrs
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,297_Haubrocketal_GlobalChangeBiology_2022_SuppFig106.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Germany,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,298_Haubrocketal_GlobalChangeBiology_2022_SuppFig107.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Hungary,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,299_Haubrocketal_GlobalChangeBiology_2022_SuppFig108.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Hungary,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,300_Haubrocketal_GlobalChangeBiology_2022_SuppFig109.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,301_Haubrocketal_GlobalChangeBiology_2022_SuppFig110.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,302_Haubrocketal_GlobalChangeBiology_2022_SuppFig111.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,303_Haubrocketal_GlobalChangeBiology_2022_SuppFig112.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,304_Haubrocketal_GlobalChangeBiology_2022_SuppFig113.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,UK,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,305_Haubrocketal_GlobalChangeBiology_2022_SuppFig114.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Germany,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,306_Haubrocketal_GlobalChangeBiology_2022_SuppFig115.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Hungary,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,307_Haubrocketal_GlobalChangeBiology_2022_SuppFig116.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,308_Haubrocketal_GlobalChangeBiology_2022_SuppFig117.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,309_Haubrocketal_GlobalChangeBiology_2022_SuppFig118.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,UK,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,310_Haubrocketal_GlobalChangeBiology_2022_SuppFig119.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Belgium,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,311_Haubrocketal_GlobalChangeBiology_2022_SuppFig120.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,312_Haubrocketal_GlobalChangeBiology_2022_SuppFig121.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,313_Haubrocketal_GlobalChangeBiology_2022_SuppFig122.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,314_Haubrocketal_GlobalChangeBiology_2022_SuppFig123.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,315_Haubrocketal_GlobalChangeBiology_2022_SuppFig124.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,316_Haubrocketal_GlobalChangeBiology_2022_SuppFig125.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,France,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,317_Haubrocketal_GlobalChangeBiology_2022_SuppFig126.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,France,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,318_Haubrocketal_GlobalChangeBiology_2022_SuppFig127.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,319_Haubrocketal_GlobalChangeBiology_2022_SuppFig128.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,320_Haubrocketal_GlobalChangeBiology_2022_SuppFig129.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,321_Haubrocketal_GlobalChangeBiology_2022_SuppFig130.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,322_Haubrocketal_GlobalChangeBiology_2022_SuppFig131.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,323_Haubrocketal_GlobalChangeBiology_2022_SuppFig132.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,324_Haubrocketal_GlobalChangeBiology_2022_SuppFig133.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,France,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,325_Haubrocketal_GlobalChangeBiology_2022_SuppFig134.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,326_Haubrocketal_GlobalChangeBiology_2022_SuppFig135.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,France,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,327_Haubrocketal_GlobalChangeBiology_2022_SuppFig136.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,France,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,328_Haubrocketal_GlobalChangeBiology_2022_SuppFig137.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,France,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,329_Haubrocketal_GlobalChangeBiology_2022_SuppFig138.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,330_Haubrocketal_GlobalChangeBiology_2022_SuppFig139.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Spain,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,331_Haubrocketal_GlobalChangeBiology_2022_SuppFig140.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,332_Haubrocketal_GlobalChangeBiology_2022_SuppFig141.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,333_Haubrocketal_GlobalChangeBiology_2022_SuppFig142.jpg,1,0.583333333
Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,N,Denmark,Y,N,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,334_Haubrocketal_GlobalChangeBiology_2022_SuppFig143.jpg,1,0.583333333
Amplification and transport of an endemic fish disease by an introduced species,(Hershberger et al. 2010),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Alosa sapidissima,American shad,Y,006_Hershbergeretal_BiologicalInvasions_2010_Fig1.jpg,1,13
Fish and Fish-eating birds at the Salton Sea: a century of boom and bust,(Hurlbert et al. 2007),Lake and reservoir management,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Oreochromis mossambicus,Tilapia,Table,176_Hurlbertetal_LakeandReservoirManagement_Table1-tilapia,1,11
Fish and Fish-eating birds at the Salton Sea: a century of boom and bust,(Hurlbert et al. 2007),Lake and reservoir management,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Cynoscion xanthulus,Corvina,Table,177_Hurlbertetal_LakeandReservoirManagement_Table1-corvina,1,19.077
Fish and Fish-eating birds at the Salton Sea: a century of boom and bust,(Hurlbert et al. 2007),Lake and reservoir management,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Anisostremus davidsonii,Sargo,Table,178_Hurlbertetal_LakeandReservoirManagement_Table1-sargo,1,8
Fish and Fish-eating birds at the Salton Sea: a century of boom and bust,(Hurlbert et al. 2007),Lake and reservoir management,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Bairdiella icistia,Bairdeilla,Table,179_Hurlbertetal_LakeandReservoirManagement_Table1-bairdella,1,19.077
Boom-bust like dynamics of invasive black bullhead (Ameiurus melas) in Lake Sava (Serbia),(Jakimovic et al. 2019),FISHERIES MANAGEMENT AND ECOLOGY,Web of Science,Y,N,,Y,N,monthly,Freshwater,Europe,Animalia,Actinopterygii,Ameiurus melas,,Y,132_Jacimovicetal_FisheriesManagement_2019_Fig2.jpg,1,10
Dynamics of an introduced population of mouflon Ovis aries on the sub-antartic archipelago of Kerguelen,(Kaeuffer et al. 2009),Ecography,Strayer SI,Y,N,,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Ovis aries,,Y,018_Kaeufferetal_Ecography_2010_Fig1.jpg,1,22.8
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XLIV-Tvarminne-Storfjarden,Y,N,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,,Y,133_Kauppietal_BiologicalInvasions_2015_Fig3A.jpg,1,3
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XLIV-Tvarminne-Storfjarden,Y,N,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,,Y,133_Kauppietal_BiologicalInvasions_2015_Fig3A.jpg,2,12
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XLIV-Tvarminne-Storfjarden,Y,N,yearly,Marine,Europe,Animalia,Annelida,Marenzelleria spp.,,Y,133_Kauppietal_BiologicalInvasions_2015_Fig3A.jpg,3,3
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,,Y,134_Kauppietal_BiologicalInvasions_2015_Fig3B.jpg,1,3
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,,Y,134_Kauppietal_BiologicalInvasions_2015_Fig3B.jpg,2,12
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Annelida,Marenzelleria spp.,,Y,134_Kauppietal_BiologicalInvasions_2015_Fig3B.jpg,3,3
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Annelida,Bylgides sarsi,,Y,134_Kauppietal_BiologicalInvasions_2015_Fig3B.jpg,4,6.333333333
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Gastropoda,Hydrobia spp.,,Y,134_Kauppietal_BiologicalInvasions_2015_Fig3B.jpg,5,1.25
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,134_Kauppietal_BiologicalInvasions_2015_Fig3B.jpg,6,0.583333333
"Trends in Rainbow Trout Recruitment, Abundance, Survival, and Growth during a Boom-and-Bust Cycle in a Tailwater Fishery",(Korman et al. 2017),TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY,Web of Science,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Oncorhynchus mykiss,,Y,046_Kormanetal_TransactionsoftheAmericanFisheriesSociety_2017_Fig2.jpg,1,11
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 2,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,1,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 3,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,2,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 4,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,3,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 6,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,4,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 8,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,5,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 13,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,6,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 15,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,7,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 16,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,8,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Shore 17,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,9,20
Evidence of a sharper decrease in a non-indigenous mussel Mytilus galloprovincialis than in indigenous bivalves from 1978 to 2006 on Japanese rocky shores,(Kurihara et al. 2010),Biological Invasions,Strayer SI,Y,N,Average,Y,N,yearly,Marine,Asia,Animalia,Bivalvia,Mytilus galloprovincialis,,Table_Supplemental,180_Kuriharaetal_BiologicalInvasions_2010-SuppTable,10,20
Invasion dynamics of Ponto-Caspian amphipods leads to changes in invertebrate community structure and function,(Mathers et al. 2023),Freshwater Ecology,Web of Science,Y,N,,Y,N,yearly,Freshwater,Europe,Animalia,Crustacea,Dikerogammarus haemobaphes,,Y,140_Mathersetal_FreshwaterEcology_2023_Fig1a.jpg,1,0.666666667
Invasion dynamics of Ponto-Caspian amphipods leads to changes in invertebrate community structure and function,(Mathers et al. 2023),Freshwater Ecology,Web of Science,Y,N,,Y,N,yearly,Freshwater,Europe,Animalia,Crustacea,Dikerogammarus villosus,,Y,141_Mathersetal_FreshwaterEcology_2023_Fig1b.jpg,1,0.666666667
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Big Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_Big,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Birch Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_Birch,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Boulder Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_Boulder,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Clear Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_Clear,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,High Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,365_Larsonetal_Ecology_2019&EcologicalApplication_2023_HighLake,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Island Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_Island,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Little John Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,365_Larsonetal_Ecology_2019&EcologicalApplication_2023_LittleJohn,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Little Star Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,365_Larsonetal_Ecology_2019&EcologicalApplication_2023_LittleStar,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Papoose Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,365_Larsonetal_Ecology_2019&EcologicalApplication_2023_Papoose,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Plum Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,365_Larsonetal_Ecology_2019&EcologicalApplication_2023_Plum,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Presque Isle Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,365_Larsonetal_Ecology_2019&EcologicalApplication_2023_PresqueIsle,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,South Turtle Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_SouthTurtle,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Spider Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,364_Larsonetal_EcologicalApplications_2023_Spider,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Squirrel Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,364_Larsonetal_EcologicalApplications_2023_Squirrel,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Trout Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_Trout,1,3
