REGION,LSU,EAST_MAP,NORTH_MAP,YEAR,MONTH,DAY,PSU,SITE,DRAW,EASTING,NORTHING,THROW,COMMENT,ABEIMM,ACARIN,ACRITP,AMPHIP,ANAJUN,ANCSPP,ANISOP,APHPAC,APHWIL,ARGULU,ARIPAL,BELNYM,BELSPP,BERSPP,BRAGRA,BRASPP,CALSAP,CELBER,CELEPO,CELORN,CELSPP,CHIRON,COENAG,COLEOA,COLEOL,COLEOP,COPEPO,CORING,CORIXI,CURCUL,CYBFIM,CYBSPP,DASSPP,DIPPUP,DIPSPP,DIPTER,DYTSPP,ENOSPP,EPHEME,EPIPRE,EPIPRI,EPISTE,ERYMIN,ERYPLE,ERYSIM,ERYSPP,ERYVES,FARAZT,FERSPP,GERRID,GYRELE,GYRSPP,HAISPP,HETERO,HIRUDI,HYDOBL,HYDSPP,HYLATP,IDICUB,INVTOT,ISOPOD,LAEPEN,LAESPP,LEPIDO,LETSPP,LIBAUR,LIBAXI,LIBDEP,LIBINC,LIBNEE,LIBSEM,LIBSPP,LIBVIB,LIMFRA,LITMON,MARCOR,MELTUB,MICDIL,NEMATO,NEOHES,NEOUNI,NEPIDA,NOINVT,OLIGOC,ORTFER,OSTRAC,PACLON,PALPAL,PANFLA,PANHYM,PANSPP,PELBAL,PELFEM,PELSPP,PERTEN,PLASPP,POLYCH,POMMAC,POMPAL,PORSPP,PROALL,PROFAL,PROSPP,PSECOL,PYRALI,RANATP,SPHAER,SPOLAC,STRATI,TABANI,TANYPO,TAPLOU,TIPULI,TRACAR,TREFLO,TRICHO,UNIONI,VILAMY,XANSPP,DEPTH,DEPTH_AVE_30DAY,DEPTH_AVE_60DAY,DEPTH_AVE_90DAY,DEPTH_AVE_180DAY,DEPTH_AVE_365DAY,WET_SUM_365DAY,DSLDD,DRY_LEN,LASTDAYDRY,YEARLENGTH,HYDROPERIOD5CM,DEPTHLAG30,DEPTHLAG60,DEPTHLAG90,HYDROPERIOD_ANNUAL,HYDROPERIOD_MEAN,LOG_HYDROPERIOD_ANNUAL,DATE,D,YEARLD_0,SAMPER_VAR,LD0,LD5,DRY_LEN_0,LASTDAYDRY0,COUNTER2
3B,1920,548160,2862630,2018,9,27,160,,1201,547980,2862529,3,.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.388888889,67.255555556,63.305555556,62.455555556,49.416666667,56.038203957,365,481,0,7,270,270,60.388888889,59.388888889,61.388888889,365,343.40625,5.9026333334,09/27/2018,,2018,2019,0,0,0,3,3
3B,1920,546709,2871720,2018,9,27,240,,1204,546729,2871620,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.655555556,82.955555556,79.122222222,77.611111111,68.361111111,72.995281583,365,2657,0,6,270,270,77.655555556,74.655555556,74.655555556,365,363.28125,5.9026333334,09/27/2018,,2018,2019,0,0,0,15,15
3B,1920,546709,2871720,2018,9,27,240,,1204,546729,2871620,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.655555556,82.955555556,79.122222222,77.611111111,68.361111111,72.995281583,365,2657,0,6,270,270,77.655555556,74.655555556,74.655555556,365,363.28125,5.9026333334,09/27/2018,,2018,2019,0,0,0,15,15
3B,1920,546709,2871720,2018,9,27,240,,1204,546729,2871620,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.655555556,82.955555556,79.122222222,77.611111111,68.361111111,72.995281583,365,2657,0,6,270,270,77.655555556,74.655555556,74.655555556,365,363.28125,5.9026333334,09/27/2018,,2018,2019,0,0,0,15,15
PENN,21,552219,2854440,2018,9,27,96,,1215,551709,2854279,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2,76,73.116666667,73.055555556,60.855555556,65.290410959,365,2614,0,1,270,270,72.2,72.2,78.2,365,350.4375,5.9026333334,09/27/2018,,2018,2019,0,0,0,4,4
PENN,21,552219,2854440,2018,9,27,96,,1215,551709,2854279,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2,76,73.116666667,73.055555556,60.855555556,65.290410959,365,2614,0,1,270,270,72.2,72.2,78.2,365,350.4375,5.9026333334,09/27/2018,,2018,2019,0,0,0,4,4
PENN,21,552219,2854440,2018,9,27,96,,1215,551709,2854279,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2,76,73.116666667,73.055555556,60.855555556,65.290410959,365,2614,0,1,270,270,72.2,72.2,78.2,365,350.4375,5.9026333334,09/27/2018,,2018,2019,0,0,0,4,4
3A,13,526630,2901570,2018,9,28,53,,1204,526450,2901529,1,.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.676470588,23.076470588,21.843137255,23.89869281,16.453267974,21.443674456,284,127,0,81,271,190,18.676470588,22.676470588,26.676470588,248,246.53125,5.5174528965,09/28/2018,,2018,2019,65,81,0,65,65
3A,13,526630,2901570,2018,9,28,53,,1204,526450,2901529,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.676470588,23.076470588,21.843137255,23.89869281,16.453267974,21.443674456,284,127,0,81,271,190,18.676470588,22.676470588,26.676470588,248,246.53125,5.5174528965,09/28/2018,,2018,2019,65,81,0,65,65
3A,13,526630,2901570,2018,9,28,53,,1204,526450,2901529,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.676470588,23.076470588,21.843137255,23.89869281,16.453267974,21.443674456,284,127,0,81,271,190,18.676470588,22.676470588,26.676470588,248,246.53125,5.5174528965,09/28/2018,,2018,2019,65,81,0,65,65
3A,13,519659,2901520,2018,9,28,133,,1201,520149,2902179,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.287037037,27.053703704,26.503703704,28.787037037,20.310493827,25.382343988,310,132,0,55,271,216,28.287037037,28.287037037,33.287037037,310,300.84375,5.7397929122,09/28/2018,,2018,2019,53,55,0,53,53
3A,13,519659,2901520,2018,9,28,133,,1201,520149,2902179,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.287037037,27.053703704,26.503703704,28.787037037,20.310493827,25.382343988,310,132,0,55,271,216,28.287037037,28.287037037,33.287037037,310,300.84375,5.7397929122,09/28/2018,,2018,2019,53,55,0,53,53
3A,13,519659,2901520,2018,9,28,133,,1201,520149,2902179,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.287037037,27.053703704,26.503703704,28.787037037,20.310493827,25.382343988,310,132,0,55,271,216,28.287037037,28.287037037,33.287037037,310,300.84375,5.7397929122,09/28/2018,,2018,2019,53,55,0,53,53
3A,13,543220,2910400,2018,9,28,226,,1205,543200,2910319,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.242424242,31.642424242,29.909090909,32.453535354,25.781818182,31.658530511,270,132,0,95,271,176,27.242424242,32.242424242,49.242424242,218,220.65625,5.3890717298,09/28/2018,,2018,2019,83,95,0,83,83
3A,13,543220,2910400,2018,9,28,226,,1205,543200,2910319,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.242424242,31.642424242,29.909090909,32.453535354,25.781818182,31.658530511,270,132,0,95,271,176,27.242424242,32.242424242,49.242424242,218,220.65625,5.3890717298,09/28/2018,,2018,2019,83,95,0,83,83
3A,13,543220,2910400,2018,9,28,226,,1205,543200,2910319,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.242424242,31.642424242,29.909090909,32.453535354,25.781818182,31.658530511,270,132,0,95,271,176,27.242424242,32.242424242,49.242424242,218,220.65625,5.3890717298,09/28/2018,,2018,2019,83,95,0,83,83
LM,27,508710,2834830,2018,10,1,111,,1201,508900,2834400,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.907407407,36.074074074,32.024074074,28.962962963,17.966975309,26.920649417,293,129,0,72,274,202,30.907407407,26.907407407,19.907407407,270,250.96875,5.6021188209,10/01/2018,,2019,2019,63,72,0,63,63
LM,27,508710,2834830,2018,10,1,111,,1201,508900,2834400,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.907407407,36.074074074,32.024074074,28.962962963,17.966975309,26.920649417,293,129,0,72,274,202,30.907407407,26.907407407,19.907407407,270,250.96875,5.6021188209,10/01/2018,,2019,2019,63,72,0,63,63
LM,27,508710,2834830,2018,10,1,111,,1201,508900,2834400,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.907407407,36.074074074,32.024074074,28.962962963,17.966975309,26.920649417,293,129,0,72,274,202,30.907407407,26.907407407,19.907407407,270,250.96875,5.6021188209,10/01/2018,,2019,2019,63,72,0,63,63
LM,32,512420,2836980,2018,10,1,175,,1201,512540,2837330,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.208333333,23.341666667,20.225,18.319444444,11.089351852,18.914840183,266,129,0,99,274,175,18.208333333,16.208333333,11.208333333,210,201.9375,5.3518581335,10/01/2018,,2019,2019,87,99,0,87,87
LM,32,512420,2836980,2018,10,1,175,,1201,512540,2837330,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.208333333,23.341666667,20.225,18.319444444,11.089351852,18.914840183,266,129,0,99,274,175,18.208333333,16.208333333,11.208333333,210,201.9375,5.3518581335,10/01/2018,,2019,2019,87,99,0,87,87
LM,32,512420,2836980,2018,10,1,175,,1201,512540,2837330,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.208333333,23.341666667,20.225,18.319444444,11.089351852,18.914840183,266,129,0,99,274,175,18.208333333,16.208333333,11.208333333,210,201.9375,5.3518581335,10/01/2018,,2019,2019,87,99,0,87,87
SMP,42,493719,2837010,2018,10,1,59,,1201,493779,2836720,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.074074074,45.707407407,41.640740741,38.951851852,27.123662551,33.484830036,329,137,0,36,274,238,43.074074074,38.074074074,32.074074074,329,317.96875,5.7990926545,10/01/2018,,2019,2019,28,36,0,28,28
SMP,42,493719,2837010,2018,10,1,59,,1201,493779,2836720,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.074074074,45.707407407,41.640740741,38.951851852,27.123662551,33.484830036,329,137,0,36,274,238,43.074074074,38.074074074,32.074074074,329,317.96875,5.7990926545,10/01/2018,,2019,2019,28,36,0,28,28
SMP,42,493719,2837010,2018,10,1,59,,1201,493779,2836720,3,EMPCUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.074074074,45.707407407,41.640740741,38.951851852,27.123662551,33.484830036,329,137,0,36,274,238,43.074074074,38.074074074,32.074074074,329,317.96875,5.7990926545,10/01/2018,,2019,2019,28,36,0,28,28
SMP,27,504670,2834320,2018,10,1,187,,1204,505050,2834710,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.049019608,61.249019608,56.465686275,52.337908497,36.405228758,47.123314531,341,139,0,24,274,250,57.049019608,50.049019608,41.049019608,341,333.375,5.8348107371,10/01/2018,,2019,2019,18,24,0,18,18
SMP,27,504670,2834320,2018,10,1,187,,1204,505050,2834710,2,.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.049019608,61.249019608,56.465686275,52.337908497,36.405228758,47.123314531,341,139,0,24,274,250,57.049019608,50.049019608,41.049019608,341,333.375,5.8348107371,10/01/2018,,2019,2019,18,24,0,18,18
SMP,27,504670,2834320,2018,10,1,187,,1204,505050,2834710,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.049019608,61.249019608,56.465686275,52.337908497,36.405228758,47.123314531,341,139,0,24,274,250,57.049019608,50.049019608,41.049019608,341,333.375,5.8348107371,10/01/2018,,2019,2019,18,24,0,18,18
SMP,27,502939,2834130,2018,10,1,235,,1201,503339,2833519,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.925925926,57.525925926,52.875925926,48.981481481,34.178600823,44.288888889,339,139,0,26,274,248,53.925925926,46.925925926,38.925925926,339,329.59375,5.8289456176,10/01/2018,,2019,2019,20,26,0,20,20
SMP,27,502939,2834130,2018,10,1,235,,1201,503339,2833519,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.925925926,57.525925926,52.875925926,48.981481481,34.178600823,44.288888889,339,139,0,26,274,248,53.925925926,46.925925926,38.925925926,339,329.59375,5.8289456176,10/01/2018,,2019,2019,20,26,0,20,20
SMP,27,502939,2834130,2018,10,1,235,,1201,503339,2833519,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.925925926,57.525925926,52.875925926,48.981481481,34.178600823,44.288888889,339,139,0,26,274,248,53.925925926,46.925925926,38.925925926,339,329.59375,5.8289456176,10/01/2018,,2019,2019,20,26,0,20,20
OLIGO,43,513700,2803570,2018,10,2,163,,1240,513940,2803529,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.80952381,41.742857143,37.342857143,37.765079365,29.898412698,33.373907371,365,483,0,9,275,275,33.80952381,35.80952381,38.80952381,365,330.25,5.9026333334,10/02/2018,,2019,2019,0,0,0,1,1
OLIGO,43,513700,2803570,2018,10,2,163,,1240,513940,2803529,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.80952381,41.742857143,37.342857143,37.765079365,29.898412698,33.373907371,365,483,0,9,275,275,33.80952381,35.80952381,38.80952381,365,330.25,5.9026333334,10/02/2018,,2019,2019,0,0,0,1,1
OLIGO,43,513700,2803570,2018,10,2,163,,1240,513940,2803529,3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.80952381,41.742857143,37.342857143,37.765079365,29.898412698,33.373907371,365,483,0,9,275,275,33.80952381,35.80952381,38.80952381,365,330.25,5.9026333334,10/02/2018,,2019,2019,0,0,0,1,1
