LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,Column1
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680707,,,135,Sum of precipitation July,Prec July  (mm),83.55,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680708,,,136,Sum of precipitation August,Prec Aug  (mm),81.38,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680709,,,137,Sum of precipitation September,Prec Sept  (mm),35.25,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680710,,,138,Sum of precipitation October,Prec Oct  (mm),12.66,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680711,,,139,Sum of precipitation November,Prec Nov (mm),6.39,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680712,,,140,Sum of precipitation December,Prec Dec  (mm),3.01,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680713,,,6960,Sun Jan (%),Sun Jan (%),75.05,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680714,,,6961,Sun Feb (%),Sun Feb (%),71.71,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680715,,,6962,Sun Mar (%),Sun Mar (%),74.07,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680716,,,6963,Sun Apr (%),Sun Apr (%),68.4,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680717,,,6964,Sun May (%),Sun May (%),67.5,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680718,,,6965,Sun Jun (%),Sun June (%),64.18,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680719,,,6966,Sun Jul (%),Sun July (%),60.99,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680720,,,6967,Sun Aug (%),Sun Aug (%),60.14,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680721,,,6968,Sun Sept (%),Sun Sep (%),68.93,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680722,,,6969,Sun Oct (%),Sun Oct (%),72.56,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680723,,,6970,Sun Nov (%),Sun Nov (%),73.47,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680724,,,6971,Sun Dec (%),Sun Dec (%),71.26,%,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680725,,,6972,MTCO ( C ),MTCO  (°C),-20.1,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680726,,,62,Mean annual temperature (MAT),MAT  (°C),1.076,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680727,,,6973,MI (unitless),MI (unitless),0.427,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680728,,,6974,alpha (unitless),alpha (unitless),0.524,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680729,,,6975,GDD0 (°C days),GDD0 (°C days),2400.801,°C days,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680730,,,6976,Growing-season mean temperature mGDD0   (°C),mGDD0  (°C),11.944,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680731,,,6977,PAR0 (mol photon m-2),PAR0 (mol photon m-2),7815.785,mol photon m-2,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680732,,,6978,mPAR0 (mol photon m-2),mPAR0 (mol photon m-2),38.885,mol photon m-2,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680733,,,6979,Prec Timing (month from Jan1st),Prec Timing (month from Jan1st),6.688713,month from Jan1st,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680734,,,6980,Prec Seasonality (unitless),Prec Seasonality (unitless),0.667161,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680735,,,6981,MMP (mm),MMP (mm),26.723,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680736,,,80,Mean sum of annual precipitation (PPT / MAP / TAP),MAP (mm),320.67,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680737,,,6982,Fundamental vegetation type,Fundamental vegetation type,Temperate microphyllous deciduous woodland,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680738,,,6983,Clustered vegetation type,Clustered vegetation type,Temperate woodland and dry grassland,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680739,,,193,Vegetation type / Biome,BIOME classification,temperate deciduous woodland,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,25680740,,,2335,Species synonyms (alternative name),original Species Name,Agropyron cristatum,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764174,51045784,,,6601,Sampling or measurement date standardized,Sampling or measurement date standardized,9/2008,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683225,,,112,Location Site ID,Traits1.Site ID,233,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683226,,,834,Sample ID (Accession ID),Species translations.SAMPLE ID,2782,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683234,,,59,Latitude,Latitude,49.48,,,,,,49,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683235,,,60,Longitude,Longitude,117.95,,,,,,118,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683236,,,61,Altitude,Elevation,550,,,,,,550,m,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683237,,,211,Sampling date: month,Collection month,9,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683238,,,212,Sampling date: year,Collection year,2008,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683239,,,113,Reference / source,References,Liu et al. (2010),,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683240,,,6958,Latitude grid,Lat_grid,49.475,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683241,,,6959,Longitude grid,Lon_grid,117.955,,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683242,,,117,Mean temperature January,Temp Jan (°C),-23.74,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683243,,,118,Mean temperature February,Temp Feb  (°C),-19.72,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683244,,,119,Mean temperature March,Temp Mar  (°C),-9.56,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683245,,,120,Mean temperature April,Temp April  (°C),2.69,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683246,,,121,Mean temperature May,Temp May  (°C),11.68,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683247,,,122,Mean temperature June,Temp June  (°C),18.22,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683248,,,123,Mean temperature July,Temp July  (°C),20.52,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683249,,,124,Mean temperature August,Temp Aug  (°C),17.94,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683250,,,125,Mean temperature September,Temp Sept  (°C),10.56,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683251,,,126,Mean temperature October,Temp Oct  (°C),0.83,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683252,,,127,Mean temperature November,Temp Nov  (°C),-11.44,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683253,,,128,Mean temperature December,Temp Dec  (°C),-20.21,°C,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683254,,,129,Sum of precipitation January,Prec Jan (mm),1.55,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683255,,,130,Sum of precipitation February,Prec Feb (mm),1.58,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
Wang,Han,443,The China Plant Trait Database,Agropyron cristatum,1833,Agropyron cristatum,2764211,25683256,,,131,Sum of precipitation March,Prec Mar (mm),2.78,mm,,,,,,,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,,
